# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Mar  2 07:51:45 2025
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1
# CONSTRAINT:  and sy_pnum > 2)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
Kepler-445 b,Kepler-445,1,1,3,Transit,2015,Kepler,Published Confirmed,0,<a refstr=MUIRHEAD_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...801...18M/abstract target=ref>Muirhead et al. 2015</a>,2.98415100,0.00001100,-0.00001100,0,,,,,1.580,0.230,-0.230,0,0.140,0.020,-0.020,0,,,,,,,,,,0.000000,,,0,,,,,,,,,0,<a refstr=MUIRHEAD_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...801...18M/abstract target=ref>Muirhead et al. 2015</a>,M4,3157.00,60.00,-60.00,0,0.21,0.03,-0.03,0,0.18,0.04,-0.04,0,0.270,0.130,-0.130,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h54m56.72s,298.7363395,+46d29m56.84s,46.4991236,127.2010000,0.9950000,-0.9950000,18.1900000,0.2000000,-0.2000000,12.6100000,0.0280000,-0.0280000,16.7157000,0.0010830,-0.0010830,2015-01-14,2015-03,2015-01-14
Kepler-445 c,Kepler-445,1,1,3,Transit,2015,Kepler,Published Confirmed,0,<a refstr=MUIRHEAD_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...801...18M/abstract target=ref>Muirhead et al. 2015</a>,4.87122900,0.00001100,-0.00001100,0,,,,,2.510,0.360,-0.360,0,0.220,0.030,-0.030,0,,,,,,,,,,0.000000,,,0,,,,,,,,,0,<a refstr=MUIRHEAD_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...801...18M/abstract target=ref>Muirhead et al. 2015</a>,M4,3157.00,60.00,-60.00,0,0.21,0.03,-0.03,0,0.18,0.04,-0.04,0,0.270,0.130,-0.130,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h54m56.72s,298.7363395,+46d29m56.84s,46.4991236,127.2010000,0.9950000,-0.9950000,18.1900000,0.2000000,-0.2000000,12.6100000,0.0280000,-0.0280000,16.7157000,0.0010830,-0.0010830,2015-01-14,2015-03,2015-01-14
Kepler-445 d,Kepler-445,1,1,3,Transit,2015,Kepler,Published Confirmed,0,<a refstr=MUIRHEAD_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...801...18M/abstract target=ref>Muirhead et al. 2015</a>,8.15275000,0.00040000,-0.00040000,0,,,,,1.250,0.190,-0.190,0,0.110,0.020,-0.020,0,,,,,,,,,,0.000000,,,0,,,,,,,,,0,<a refstr=MUIRHEAD_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...801...18M/abstract target=ref>Muirhead et al. 2015</a>,M4,3157.00,60.00,-60.00,0,0.21,0.03,-0.03,0,0.18,0.04,-0.04,0,0.270,0.130,-0.130,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h54m56.72s,298.7363395,+46d29m56.84s,46.4991236,127.2010000,0.9950000,-0.9950000,18.1900000,0.2000000,-0.2000000,12.6100000,0.0280000,-0.0280000,16.7157000,0.0010830,-0.0010830,2015-01-14,2015-03,2015-01-14
Kepler-446 b,Kepler-446,1,1,3,Transit,2015,Kepler,Published Confirmed,0,<a refstr=MUIRHEAD_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...801...18M/abstract target=ref>Muirhead et al. 2015</a>,1.56540900,0.00000330,-0.00000330,0,,,,,1.500,0.250,-0.250,0,0.130,0.020,-0.020,0,,,,,,,,,,0.000000,,,0,,,,,,,,,0,<a refstr=MUIRHEAD_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...801...18M/abstract target=ref>Muirhead et al. 2015</a>,M4,3359.00,60.00,-60.00,0,0.24,0.04,-0.04,0,0.22,0.05,-0.05,0,-0.300,0.120,-0.120,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h49m00.03s,282.2501047,+44d55m15.61s,44.9210020,96.3390000,0.5141000,-0.5087000,17.5041000,0.0472000,-0.0472000,12.8270000,0.0240000,-0.0240000,16.3101000,0.0007800,-0.0007800,2015-01-14,2015-03,2015-01-14
Kepler-446 c,Kepler-446,1,1,3,Transit,2015,Kepler,Published Confirmed,0,<a refstr=MUIRHEAD_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...801...18M/abstract target=ref>Muirhead et al. 2015</a>,3.03617900,0.00000550,-0.00000550,0,,,,,1.110,0.180,-0.180,0,0.100,0.020,-0.020,0,,,,,,,,,,0.000000,,,0,,,,,,,,,0,<a refstr=MUIRHEAD_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...801...18M/abstract target=ref>Muirhead et al. 2015</a>,M4,3359.00,60.00,-60.00,0,0.24,0.04,-0.04,0,0.22,0.05,-0.05,0,-0.300,0.120,-0.120,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h49m00.03s,282.2501047,+44d55m15.61s,44.9210020,96.3390000,0.5141000,-0.5087000,17.5041000,0.0472000,-0.0472000,12.8270000,0.0240000,-0.0240000,16.3101000,0.0007800,-0.0007800,2015-01-14,2015-03,2015-01-14
Kepler-446 d,Kepler-446,1,1,3,Transit,2015,Kepler,Published Confirmed,0,<a refstr=MUIRHEAD_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...801...18M/abstract target=ref>Muirhead et al. 2015</a>,5.14892100,0.00002200,-0.00002200,0,,,,,1.350,0.220,-0.220,0,0.120,0.020,-0.020,0,,,,,,,,,,0.000000,,,0,,,,,,,,,0,<a refstr=MUIRHEAD_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...801...18M/abstract target=ref>Muirhead et al. 2015</a>,M4,3359.00,60.00,-60.00,0,0.24,0.04,-0.04,0,0.22,0.05,-0.05,0,-0.300,0.120,-0.120,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h49m00.03s,282.2501047,+44d55m15.61s,44.9210020,96.3390000,0.5141000,-0.5087000,17.5041000,0.0472000,-0.0472000,12.8270000,0.0240000,-0.0240000,16.3101000,0.0007800,-0.0007800,2015-01-14,2015-03,2015-01-14
Kepler-450 b,Kepler-450,1,1,3,Transit,2015,Kepler,Published Confirmed,0,<a refstr=VAN_EYLEN___ALBRECHT_2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...808..126V/abstract target=ref>Van Eylen & Albrecht 2015</a>,28.45485100,0.00002500,-0.00002500,0,,,,,6.140,0.330,-0.330,0,0.548,0.029,-0.029,0,,,,,,,,,,0.020000,0.140000,-0.020000,0,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6197.21,130.15,-187.39,0,1.64,0.08,-0.11,0,1.19,0.20,-0.14,0,0.128,0.014,-0.014,0,[M/H],4.08,0.11,-0.08,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h41m56.78s,295.4865821,+51d00m48.69s,51.0135237,455.9820000,5.1890000,-5.0740000,11.9910000,0.0290000,-0.0290000,10.4290000,0.0170000,-0.0170000,11.6525000,0.0006050,-0.0006050,2015-05-21,2015-08,2015-05-21
Kepler-450 c,Kepler-450,1,1,3,Transit,2015,Kepler,Published Confirmed,0,<a refstr=VAN_EYLEN___ALBRECHT_2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...808..126V/abstract target=ref>Van Eylen & Albrecht 2015</a>,15.41313500,0.00008500,-0.00008500,0,,,,,2.620,0.140,-0.140,0,0.234,0.012,-0.012,0,,,,,,,,,,0.020000,0.170000,-0.020000,0,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6197.21,130.15,-187.39,0,1.64,0.08,-0.11,0,1.19,0.20,-0.14,0,0.128,0.014,-0.014,0,[M/H],4.08,0.11,-0.08,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h41m56.78s,295.4865821,+51d00m48.69s,51.0135237,455.9820000,5.1890000,-5.0740000,11.9910000,0.0290000,-0.0290000,10.4290000,0.0170000,-0.0170000,11.6525000,0.0006050,-0.0006050,2015-05-21,2015-08,2015-05-21
Kepler-450 d,Kepler-450,1,1,3,Transit,2015,Kepler,Published Confirmed,0,<a refstr=VAN_EYLEN___ALBRECHT_2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...808..126V/abstract target=ref>Van Eylen & Albrecht 2015</a>,7.51464000,0.00023000,-0.00023000,0,,,,,0.837,0.068,-0.068,0,0.075,0.006,-0.006,0,,,,,,,,,,0.140000,0.240000,-0.140000,0,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6197.21,130.15,-187.39,0,1.64,0.08,-0.11,0,1.19,0.20,-0.14,0,0.128,0.014,-0.014,0,[M/H],4.08,0.11,-0.08,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h41m56.78s,295.4865821,+51d00m48.69s,51.0135237,455.9820000,5.1890000,-5.0740000,11.9910000,0.0290000,-0.0290000,10.4290000,0.0170000,-0.0170000,11.6525000,0.0006050,-0.0006050,2015-05-21,2015-08,2015-05-21
Kepler-451 c,2MASS J19383260+4603591,1,2,3,Eclipse Timing Variations,2022,Multiple Observatories,Published Confirmed,0,<a refstr=ESMER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.511.5207E/abstract target=ref>Esmer et al. 2022</a>,1460.00000000,90.00000000,-90.00000000,0,,,,,,,,,,,,,511.70374,44.49598,-44.49598,0,1.61000,0.14000,-0.14000,0,Msini,0.290000,0.070000,-0.070000,0,,,,,,,,,0,<a refstr=ESMER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.511.5207E/abstract target=ref>Esmer et al. 2022</a>,,29564.00,,,0,0.20,0.00,0.00,0,0.48,,,0,,,,,,5.51,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h38m32.62s,294.6359173,+46d03m59.07s,46.0664076,396.3320000,6.3885000,-6.3885000,12.6510000,0.2150000,-0.2150000,12.9550000,0.0290000,-0.0290000,12.1376000,0.0036870,-0.0036870,2022-04-19,2022-04,2022-04-19
Kepler-451 d,2MASS J19383260+4603591,1,2,3,Eclipse Timing Variations,2022,Multiple Observatories,Published Confirmed,0,<a refstr=ESMER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.511.5207E/abstract target=ref>Esmer et al. 2022</a>,43.00000000,0.10000000,-0.10000000,0,,,,,,,,,,,,,559.37800,57.20911,-57.20911,0,1.76000,0.18000,-0.18000,0,Msini,0.000000,,,0,,,,,,,,,0,<a refstr=ESMER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.511.5207E/abstract target=ref>Esmer et al. 2022</a>,,29564.00,,,0,0.20,0.00,0.00,0,0.48,,,0,,,,,,5.51,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h38m32.62s,294.6359173,+46d03m59.07s,46.0664076,396.3320000,6.3885000,-6.3885000,12.6510000,0.2150000,-0.2150000,12.9550000,0.0290000,-0.0290000,12.1376000,0.0036870,-0.0036870,2022-04-19,2022-04,2022-04-19
Kepler-454 b,Kepler-454,1,2,3,Transit,2015,Kepler,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,10.57375340,0.00000780,-0.00000780,0,0.095280,0.001300,-0.000910,0,2.370,0.130,-0.130,0,0.211,0.012,-0.012,0,5.40000,1.40000,-1.40000,0,0.01699,0.00440,-0.00440,0,Mass,0.320000,,,1,117.70,5.60,-5.60,0,916,10,-10,0,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,,5687.00,49.00,-49.00,0,1.07,0.01,-0.01,0,1.03,0.04,-0.03,0,0.320,0.080,-0.080,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h09m54.88s,287.4786474,+38d13m44.67s,38.2290751,230.8690000,1.3160000,-1.3010000,11.5670000,0.0210000,-0.0210000,9.9680000,0.0180000,-0.0180000,11.4395000,0.0002760,-0.0002760,2023-04-17,2023-04,2023-04-17
Kepler-454 c,Kepler-454,1,2,3,Radial Velocity,2015,Multiple Facilities,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,524.19000000,0.20000000,-0.20000000,0,1.287000,0.017000,-0.017000,0,,,,,,,,,1433.40612,38.13941,-38.13941,0,4.51000,0.12000,-0.12000,0,Msini,0.005300,,,1,,,,,,,,,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,,5687.00,49.00,-49.00,0,1.07,0.01,-0.01,0,1.03,0.04,-0.03,0,0.320,0.080,-0.080,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h09m54.88s,287.4786474,+38d13m44.67s,38.2290751,230.8690000,1.3160000,-1.3010000,11.5670000,0.0210000,-0.0210000,9.9680000,0.0180000,-0.0180000,11.4395000,0.0002760,-0.0002760,2023-04-17,2023-04,2023-04-17
Kepler-454 d,Kepler-454,1,2,3,Radial Velocity,2023,Roque de los Muchachos Observatory,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,4073.00000000,399.00000000,-186.00000000,0,5.100000,0.340000,-0.190000,0,,,,,,,,,734.18362,85.81367,-50.85255,0,2.31000,0.27000,-0.16000,0,Msini,0.089000,0.036000,-0.027000,0,,,,,,,,,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,,5687.00,49.00,-49.00,0,1.07,0.01,-0.01,0,1.03,0.04,-0.03,0,0.320,0.080,-0.080,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h09m54.88s,287.4786474,+38d13m44.67s,38.2290751,230.8690000,1.3160000,-1.3010000,11.5670000,0.0210000,-0.0210000,9.9680000,0.0180000,-0.0180000,11.4395000,0.0002760,-0.0002760,2023-04-17,2023-04,2023-04-17
Kepler-457 d,KOI-7892,1,1,3,Transit,2021,Kepler,Published Confirmed,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,10.69060040,,,0,,,,,2.985,,,0,0.266,,,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,6474.00,159.00,-250.00,0,1.24,0.38,-0.20,0,1.15,0.19,-0.16,0,-0.160,0.250,-0.300,0,[Fe/H],4.31,0.11,-0.20,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h49m30.61s,282.3775397,+44d41m40.45s,44.6945690,1072.3000000,22.0250000,-22.0250000,14.4110000,0.1140000,-0.1140000,12.9660000,0.0230000,-0.0230000,14.2165000,0.0002570,-0.0002570,2021-12-05,2022-02,2021-12-05
Kepler-46 b,Kepler-46,1,1,3,Transit,2012,Kepler,Published Confirmed,0,<a refstr=NESVORNY_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012Sci...336.1133N/abstract target=ref> Nesvorn&yacute; et al. 2012 </a>,33.60134000,0.00021000,-0.00020000,0,0.196800,0.002900,-0.002800,0,9.057,0.471,-0.482,0,0.808,0.042,-0.043,0,1907.00000,,,1,6.00000,,,1,Mass,0.010000,0.010000,-0.010000,0,,,,,543,16,-16,0,1,<a refstr=NESVORNY_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012Sci...336.1133N/abstract target=ref> Nesvorn&yacute; et al. 2012 </a>,,5155.00,105.00,-105.00,0,0.94,0.04,-0.04,0,0.90,0.04,-0.04,0,0.410,0.100,-0.100,0,[M/H],4.45,0.04,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h17m04.50s,289.2687388,+42d36m15.05s,42.6041819,777.0600000,17.2090000,-16.4930000,15.3120000,0.1140000,-0.1140000,13.3470000,0.0280000,-0.0280000,15.2548000,0.0004330,-0.0004330,2014-05-14,2012-06,2014-05-14
Kepler-46 c,Kepler-46,1,1,3,Transit Timing Variations,2012,Kepler,Published Confirmed,0,<a refstr=NESVORNY_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012Sci...336.1133N/abstract target=ref> Nesvorn&yacute; et al. 2012 </a>,57.01100000,0.05100000,-0.06100000,0,0.279900,0.004100,-0.004000,0,,,,,,,,,119.49900,6.67400,-6.03900,0,0.37600,0.02100,-0.01900,0,Mass,0.014600,0.003400,-0.003600,0,,,,,455,14,-13,0,0,<a refstr=NESVORNY_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012Sci...336.1133N/abstract target=ref> Nesvorn&yacute; et al. 2012 </a>,,5155.00,105.00,-105.00,0,0.94,0.04,-0.04,0,0.90,0.04,-0.04,0,0.410,0.100,-0.100,0,[M/H],4.45,0.04,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h17m04.50s,289.2687388,+42d36m15.05s,42.6041819,777.0600000,17.2090000,-16.4930000,15.3120000,0.1140000,-0.1140000,13.3470000,0.0280000,-0.0280000,15.2548000,0.0004330,-0.0004330,2021-11-18,2012-06,2021-11-18
